id_producto,canal,periodo,año,mes,campaña,tipo_campaña,demanda,descuento_promedio_periodo,nombre,categoria,subcategoria,marca,demanda_mes_anterior,descuento_promedio_mes_anterior,demanda_misma_campaña_año_anterior,descuento_promedio_misma_campaña_año_anterior
59,Tienda,2023-04,2023,Abril,Normal,Regular,15,0.0556,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,2.0,0.0702,,
59,Tienda,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,3.0,0.0616,6.0,0.1037
59,Tienda,2023-05,2023,Mayo,Normal,Regular,11,0.0242,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,15.0,0.0556,,
59,Tienda,2023-11,2023,Noviembre,Black Friday,Digital,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,15.0,0.0469,,
59,Tienda,2025-03,2025,Marzo,Campaña Escolar,Escolar,3,0.0578,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,0.0,0.0,15.0,0.0608
59,Tienda,2024-06,2024,Junio,Día del Padre,Familiar,10,0.0673,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,42.0,0.0681,2.0,0.098
59,Tienda,2024-01,2024,Enero,Normal,Regular,3,0.027,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,46.0,0.0905,4.0,0.046
59,Tienda,2024-09,2024,Septiembre,Normal,Regular,3,0.0426,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,10.0,0.0728,7.0,0.0568
59,Tienda,2025-10,2025,Octubre,Normal,Regular,3,0.0616,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,7.0,0.0381,4.0,0.0202
59,Tienda,2024-10,2024,Octubre,Normal,Regular,4,0.0202,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,3.0,0.0426,15.0,0.0469
59,Tienda,2023-09,2023,Septiembre,Normal,Regular,7,0.0568,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,6.0,0.0386,,
59,Tienda,2023-07,2023,Julio,Cyber Wow Julio,Digital,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,2.0,0.098,,
59,Tienda,2025-11,2025,Noviembre,Black Friday,Digital,3,0.1465,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,3.0,0.0616,3.0,0.123
59,Tienda,2023-04,2023,Abril,Cyber Wow Abril,Digital,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,2.0,0.0702,,
59,Tienda,2023-02,2023,Febrero,Campaña Escolar,Escolar,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,4.0,0.046,,
59,Tienda,2023-06,2023,Junio,Normal,Regular,0,0.0,Perfumería Killa 836,Cuidado Personal,Perfumería,Killa,34.0,0.0587,,
60,Web,2025-06,2025,Junio,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0593,1.0,0.0991
60,Web,2025-04,2025,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2024-05,2024,Mayo,Normal,Regular,2,0.072,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.2491,0.0,0.0
60,Web,2024-03,2024,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0773,2.0,0.0732
60,Web,2023-12,2023,Diciembre,Navidad,Festiva,1,0.1216,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,5.0,0.1905,,
60,Web,2024-12,2024,Diciembre,Navidad,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.128,1.0,0.1216
60,Web,2025-02,2025,Febrero,Campaña Escolar,Escolar,1,0.0677,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.131,1.0,0.0773
60,Web,2023-05,2023,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Web,2025-12,2025,Diciembre,Navidad,Festiva,1,0.1682,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.2112,0.0,0.0
60,Web,2025-05,2025,Mayo,Normal,Regular,2,0.0593,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,2.0,0.072
60,Web,2024-05,2024,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.2491,0.0,0.0
60,Web,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,1,0.1805,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,1.0,0.1939
60,Web,2025-05,2025,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2025-04,2025,Abril,Cyber Wow Abril,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,2.0,0.2491
60,Web,2025-08,2025,Agosto,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.1841,0.0,0.0
60,Web,2024-07,2024,Julio,Cyber Wow Julio,Digital,6,0.197,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0992,0.0,0.0
60,Web,2025-07,2025,Julio,Fiestas Patrias,Festiva,2,0.1423,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2025-01,2025,Enero,Normal,Regular,1,0.131,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,3.0,0.0677
60,Web,2025-06,2025,Junio,Día del Padre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0593,3.0,0.0994
60,Web,2023-01,2023,Enero,Normal,Regular,4,0.0843,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,,,,
60,Web,2024-11,2024,Noviembre,Normal,Regular,3,0.0754,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2023-10,2023,Octubre,Normal,Regular,2,0.0497,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0878,,
60,Web,2025-09,2025,Septiembre,Normal,Regular,1,0.0703,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2024-08,2024,Agosto,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.197,0.0,0.0
60,Web,2023-08,2023,Agosto,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Web,2024-07,2024,Julio,Fiestas Patrias,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0992,0.0,0.0
60,Web,2024-11,2024,Noviembre,Black Friday,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,4.0,0.1871
60,Web,2024-06,2024,Junio,Normal,Regular,1,0.0991,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.072,0.0,0.0
60,Web,2023-11,2023,Noviembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0497,,
60,Web,2023-07,2023,Julio,Fiestas Patrias,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0826,,
60,Web,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,1,0.1939,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0497,,
60,Web,2024-04,2024,Abril,Cyber Wow Abril,Digital,2,0.2491,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2024-02,2024,Febrero,Campaña Escolar,Escolar,1,0.0773,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.0677,1.0,0.0983
60,Web,2025-07,2025,Julio,Cyber Wow Julio,Digital,1,0.2259,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,6.0,0.197
60,Web,2023-03,2023,Marzo,Campaña Escolar,Escolar,2,0.0732,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0983,,
60,Web,2023-06,2023,Junio,Día del Padre,Familiar,1,0.0826,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Web,2024-04,2024,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Web,2025-11,2025,Noviembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1098,3.0,0.0754
60,Web,2023-04,2023,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0732,,
60,Web,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1098,1.0,0.1805
60,Web,2023-05,2023,Mayo,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Web,2023-11,2023,Noviembre,Black Friday,Digital,4,0.1871,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0497,,
60,Web,2025-03,2025,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0677,0.0,0.0
60,Web,2024-06,2024,Junio,Día del Padre,Familiar,3,0.0994,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.072,1.0,0.0826
60,Web,2024-01,2024,Enero,Normal,Regular,3,0.0677,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1216,4.0,0.0843
60,Web,2024-09,2024,Septiembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,1.0,0.0878
60,Web,2025-10,2025,Octubre,Normal,Regular,2,0.1098,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0703,0.0,0.0
60,Web,2024-10,2024,Octubre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,2.0,0.0497
60,Web,2023-09,2023,Septiembre,Normal,Regular,1,0.0878,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Web,2023-07,2023,Julio,Cyber Wow Julio,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0826,,
60,Web,2025-11,2025,Noviembre,Black Friday,Digital,2,0.2112,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1098,0.0,0.0
60,Web,2023-04,2023,Abril,Cyber Wow Abril,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0732,,
60,Web,2023-02,2023,Febrero,Campaña Escolar,Escolar,1,0.0983,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0843,,
60,Web,2023-06,2023,Junio,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-06,2025,Junio,Normal,Regular,1,0.0572,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2025-04,2025,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2024-05,2024,Mayo,Normal,Regular,1,0.0594,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,2.0,0.1375
60,App,2024-03,2024,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2023-12,2023,Diciembre,Navidad,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2024-12,2024,Diciembre,Navidad,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.2144,0.0,0.0
60,App,2025-02,2025,Febrero,Campaña Escolar,Escolar,1,0.0883,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1105,0.0,0.0
60,App,2023-05,2023,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-12,2025,Diciembre,Navidad,Festiva,2,0.1328,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1954,0.0,0.0
60,App,2025-05,2025,Mayo,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.203,1.0,0.0594
60,App,2024-05,2024,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,1,0.2031,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0835,0.0,0.0
60,App,2025-05,2025,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.203,0.0,0.0
60,App,2025-04,2025,Abril,Cyber Wow Abril,Digital,6,0.203,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2025-08,2025,Agosto,Normal,Regular,1,0.0909,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,5.0,0.1981,1.0,0.0856
60,App,2024-07,2024,Julio,Cyber Wow Julio,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,2.0,0.2029
60,App,2025-07,2025,Julio,Fiestas Patrias,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0572,1.0,0.1107
60,App,2025-01,2025,Enero,Normal,Regular,2,0.1105,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,1.0,0.0896
60,App,2025-06,2025,Junio,Día del Padre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2023-01,2023,Enero,Normal,Regular,3,0.163,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,,,,
60,App,2024-11,2024,Noviembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0835,0.0,0.0
60,App,2023-10,2023,Octubre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-09,2025,Septiembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0909,1.0,0.1078
60,App,2024-08,2024,Agosto,Normal,Regular,1,0.0856,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1107,2.0,0.1005
60,App,2023-08,2023,Agosto,Normal,Regular,2,0.1005,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.1577,,
60,App,2024-07,2024,Julio,Fiestas Patrias,Festiva,1,0.1107,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,4.0,0.1125
60,App,2024-11,2024,Noviembre,Black Friday,Digital,2,0.2201,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0835,0.0,0.0
60,App,2024-06,2024,Junio,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0594,0.0,0.0
60,App,2023-11,2023,Noviembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2023-07,2023,Julio,Fiestas Patrias,Festiva,4,0.1125,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2024-04,2024,Abril,Cyber Wow Abril,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2024-02,2024,Febrero,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0896,1.0,0.1244
60,App,2025-07,2025,Julio,Cyber Wow Julio,Digital,5,0.1981,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0572,0.0,0.0
60,App,2023-03,2023,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1244,,
60,App,2023-06,2023,Junio,Día del Padre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1375,,
60,App,2024-04,2024,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,App,2025-11,2025,Noviembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1013,0.0,0.0
60,App,2023-04,2023,Abril,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-11,2025,Noviembre,Cyber Wow Noviembre,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1013,1.0,0.2031
60,App,2023-05,2023,Mayo,Normal,Regular,2,0.1375,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2023-11,2023,Noviembre,Black Friday,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-03,2025,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0883,0.0,0.0
60,App,2024-06,2024,Junio,Día del Padre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0594,0.0,0.0
60,App,2024-01,2024,Enero,Normal,Regular,1,0.0896,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,3.0,0.163
60,App,2024-09,2024,Septiembre,Normal,Regular,1,0.1078,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0856,0.0,0.0
60,App,2025-10,2025,Octubre,Normal,Regular,1,0.1013,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,1.0,0.0835
60,App,2024-10,2024,Octubre,Normal,Regular,1,0.0835,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1078,0.0,0.0
60,App,2023-09,2023,Septiembre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1005,,
60,App,2023-07,2023,Julio,Cyber Wow Julio,Digital,2,0.2029,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2025-11,2025,Noviembre,Black Friday,Digital,2,0.1954,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1013,2.0,0.2201
60,App,2023-04,2023,Abril,Cyber Wow Abril,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,App,2023-02,2023,Febrero,Campaña Escolar,Escolar,1,0.1244,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.163,,
60,App,2023-06,2023,Junio,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.1375,,
60,Tienda,2025-06,2025,Junio,Normal,Regular,3,0.1636,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,0.0,0.0
60,Tienda,2025-04,2025,Abril,Normal,Regular,1,0.1226,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0785,4.0,0.0805
60,Tienda,2024-05,2024,Mayo,Normal,Regular,4,0.0298,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0805,3.0,0.0578
60,Tienda,2024-03,2024,Marzo,Campaña Escolar,Escolar,6,0.1011,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.0748,0.0,0.0
60,Tienda,2023-12,2023,Diciembre,Navidad,Festiva,5,0.1012,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0715,,
60,Tienda,2024-12,2024,Diciembre,Navidad,Festiva,10,0.1207,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.1272,5.0,0.1012
60,Tienda,2025-02,2025,Febrero,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.1048,2.0,0.0748
60,Tienda,2023-05,2023,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,5.0,0.1274,,
60,Tienda,2025-12,2025,Diciembre,Navidad,Festiva,14,0.1257,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0438,10.0,0.1207
60,Tienda,2025-05,2025,Mayo,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.1992,4.0,0.0298
60,Tienda,2024-05,2024,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0805,0.0,0.0
60,Tienda,2024-11,2024,Noviembre,Cyber Wow Noviembre,Digital,2,0.179,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.0304,1.0,0.1177
60,Tienda,2025-05,2025,Mayo,Día de la Madre,Familiar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.1992,0.0,0.0
60,Tienda,2025-04,2025,Abril,Cyber Wow Abril,Digital,3,0.2758,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0785,0.0,0.0
60,Tienda,2025-08,2025,Agosto,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.1562,1.0,0.0615
60,Tienda,2024-07,2024,Julio,Cyber Wow Julio,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0728,0.0,0.0
60,Tienda,2025-07,2025,Julio,Fiestas Patrias,Festiva,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,5.0,0.128,7.0,0.0759
60,Tienda,2025-01,2025,Enero,Normal,Regular,3,0.1048,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,10.0,0.1207,0.0,0.0
60,Tienda,2025-06,2025,Junio,Día del Padre,Familiar,2,0.1102,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,1.0,0.0728
60,Tienda,2023-01,2023,Enero,Normal,Regular,3,0.0848,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,,,,
60,Tienda,2024-11,2024,Noviembre,Normal,Regular,1,0.0236,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.0304,3.0,0.0561
60,Tienda,2023-10,2023,Octubre,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Tienda,2025-09,2025,Septiembre,Normal,Regular,2,0.0978,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,3.0,0.0842
60,Tienda,2024-08,2024,Agosto,Normal,Regular,1,0.0615,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,7.0,0.0759,6.0,0.064
60,Tienda,2023-08,2023,Agosto,Normal,Regular,6,0.064,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0907,,
60,Tienda,2024-07,2024,Julio,Fiestas Patrias,Festiva,7,0.0759,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,1.0,0.0728,4.0,0.0907
60,Tienda,2024-11,2024,Noviembre,Black Friday,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.0304,0.0,0.0
60,Tienda,2024-06,2024,Junio,Normal,Regular,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0298,1.0,0.1021
60,Tienda,2023-11,2023,Noviembre,Normal,Regular,3,0.0561,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Tienda,2023-07,2023,Julio,Fiestas Patrias,Festiva,4,0.0907,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.0785,,
60,Tienda,2023-11,2023,Noviembre,Cyber Wow Noviembre,Digital,1,0.1177,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
60,Tienda,2024-04,2024,Abril,Cyber Wow Abril,Digital,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.1011,3.0,0.1603
60,Tienda,2024-02,2024,Febrero,Campaña Escolar,Escolar,2,0.0748,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,4.0,0.1051
60,Tienda,2025-07,2025,Julio,Cyber Wow Julio,Digital,1,0.1562,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,5.0,0.128,0.0,0.0
60,Tienda,2023-03,2023,Marzo,Campaña Escolar,Escolar,0,0.0,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,4.0,0.1051,,
60,Tienda,2023-06,2023,Junio,Día del Padre,Familiar,3,0.0706,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,3.0,0.0578,,
60,Tienda,2024-04,2024,Abril,Normal,Regular,4,0.0805,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,6.0,0.1011,2.0,0.0782
60,Tienda,2025-11,2025,Noviembre,Normal,Regular,1,0.0438,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,2.0,0.087,1.0,0.0236
60,Tienda,2023-04,2023,Abril,Normal,Regular,2,0.0782,Accesorios Ayni 016,Tecnología y Cómputo,Accesorios,Ayni,0.0,0.0,,
