nombre,canal,campaña,año,mes,demanda_real,prediccion_random_forest,error_absoluto
Accesorios Ayni 016,Web,Normal,2025,Agosto,0.0,0.9453877534016354,0.9453877534016354
Accesorios Ayni 016,Web,Fiestas Patrias,2025,Julio,2.0,1.3459773585453554,0.6540226414546446
Accesorios Ayni 016,Web,Normal,2025,Enero,1.0,1.3247497906602497,0.32474979066024967
Accesorios Ayni 016,Web,Día del Padre,2025,Junio,0.0,3.793103880643873,3.793103880643873
Accesorios Ayni 016,Web,Normal,2025,Septiembre,1.0,0.7330168943945139,0.2669831056054861
Accesorios Ayni 016,Web,Cyber Wow Julio,2025,Julio,1.0,7.089381361184288,6.089381361184288
Accesorios Ayni 016,Web,Normal,2025,Noviembre,0.0,1.090099084172523,1.090099084172523
Accesorios Ayni 016,Web,Cyber Wow Noviembre,2025,Noviembre,0.0,2.5642320444833366,2.5642320444833366
Accesorios Ayni 016,Web,Campaña Escolar,2025,Marzo,0.0,0.8520348216210276,0.8520348216210276
Accesorios Ayni 016,Web,Normal,2025,Octubre,2.0,1.142500359357499,0.8574996406425011
Accesorios Ayni 016,Web,Black Friday,2025,Noviembre,2.0,1.9038585606776461,0.09614143932235386
Accesorios Ayni 016,App,Normal,2025,Junio,1.0,0.3825328529318155,0.6174671470681845
Accesorios Ayni 016,App,Normal,2025,Abril,0.0,0.34630601466937383,0.34630601466937383
Accesorios Ayni 016,App,Campaña Escolar,2025,Febrero,1.0,0.6815827568360732,0.31841724316392683
Accesorios Ayni 016,App,Navidad,2025,Diciembre,2.0,2.770663234941337,0.7706632349413369
Accesorios Ayni 016,App,Normal,2025,Mayo,0.0,0.6498977126020846,0.6498977126020846
Accesorios Ayni 016,App,Día de la Madre,2025,Mayo,0.0,0.6196656788148954,0.6196656788148954
Accesorios Ayni 016,App,Cyber Wow Abril,2025,Abril,6.0,1.1877561256489857,4.812243874351014
Accesorios Ayni 016,App,Normal,2025,Agosto,1.0,1.1152407937475608,0.1152407937475608
Accesorios Ayni 016,App,Fiestas Patrias,2025,Julio,0.0,0.9899650901868041,0.9899650901868041
Accesorios Ayni 016,App,Normal,2025,Enero,2.0,0.7821370431030258,1.2178629568969743
Accesorios Ayni 016,App,Día del Padre,2025,Junio,0.0,0.9573083287887875,0.9573083287887875
Accesorios Ayni 016,App,Normal,2025,Septiembre,0.0,0.6637207659554946,0.6637207659554946
Accesorios Ayni 016,App,Cyber Wow Julio,2025,Julio,5.0,1.4944230725901944,3.5055769274098054
Accesorios Ayni 016,App,Normal,2025,Noviembre,0.0,0.5028776958790175,0.5028776958790175
Accesorios Ayni 016,App,Cyber Wow Noviembre,2025,Noviembre,0.0,2.323788692903725,2.323788692903725
Accesorios Ayni 016,App,Campaña Escolar,2025,Marzo,0.0,0.6402519921889138,0.6402519921889138
Accesorios Ayni 016,App,Normal,2025,Octubre,1.0,1.0850502139859748,0.08505021398597479
Accesorios Ayni 016,App,Black Friday,2025,Noviembre,2.0,3.6843881370269953,1.6843881370269953
Accesorios Ayni 016,Tienda,Normal,2025,Junio,3.0,1.7361377440087922,1.2638622559912078
Accesorios Ayni 016,Tienda,Normal,2025,Abril,1.0,2.893825427032825,1.8938254270328252
Accesorios Ayni 016,Tienda,Campaña Escolar,2025,Febrero,0.0,3.0421863158284257,3.0421863158284257
Accesorios Ayni 016,Tienda,Navidad,2025,Diciembre,14.0,10.843828673311496,3.1561713266885043
Accesorios Ayni 016,Tienda,Normal,2025,Mayo,0.0,2.6469140213091276,2.6469140213091276
Accesorios Ayni 016,Tienda,Día de la Madre,2025,Mayo,0.0,1.2502608637778792,1.2502608637778792
Accesorios Ayni 016,Tienda,Cyber Wow Abril,2025,Abril,3.0,1.066872139767397,1.933127860232603
Accesorios Ayni 016,Tienda,Normal,2025,Agosto,0.0,3.4415653747354726,3.4415653747354726
Accesorios Ayni 016,Tienda,Fiestas Patrias,2025,Julio,0.0,4.510549379899903,4.510549379899903
Accesorios Ayni 016,Tienda,Normal,2025,Enero,3.0,2.248176777352752,0.7518232226472481
Accesorios Ayni 016,Tienda,Día del Padre,2025,Junio,2.0,2.4078831121194075,0.40788311211940753
Accesorios Ayni 016,Tienda,Normal,2025,Septiembre,2.0,2.7539745164147167,0.7539745164147167
Accesorios Ayni 016,Tienda,Cyber Wow Julio,2025,Julio,1.0,1.4716690241038561,0.47166902410385614
Accesorios Ayni 016,Tienda,Normal,2025,Noviembre,1.0,1.9235045600265648,0.9235045600265648
Accesorios Ayni 016,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,2.408501174450091,2.408501174450091
Accesorios Ayni 016,Tienda,Campaña Escolar,2025,Marzo,1.0,4.191324798413217,3.191324798413217
Accesorios Ayni 016,Tienda,Normal,2025,Octubre,2.0,2.7171733442775285,0.7171733442775285
Accesorios Ayni 016,Tienda,Black Friday,2025,Noviembre,0.0,1.7766114377452515,1.7766114377452515
Accesorios InkaHome 105,Web,Normal,2025,Junio,0.0,1.9017526924732908,1.9017526924732908
Accesorios InkaHome 105,Web,Normal,2025,Abril,1.0,1.0350238283534023,0.03502382835340234
Accesorios InkaHome 105,Web,Campaña Escolar,2025,Febrero,0.0,0.901189289828497,0.901189289828497
Accesorios InkaHome 105,Web,Navidad,2025,Diciembre,7.0,3.7990177103144123,3.2009822896855877
Accesorios InkaHome 105,Web,Normal,2025,Mayo,0.0,0.9457215901831227,0.9457215901831227
Accesorios InkaHome 105,Web,Día de la Madre,2025,Mayo,0.0,1.1431982155913334,1.1431982155913334
Accesorios InkaHome 105,Web,Cyber Wow Abril,2025,Abril,1.0,6.043923257970638,5.043923257970638
Accesorios InkaHome 105,Web,Normal,2025,Agosto,1.0,1.3861509058940369,0.3861509058940369
Accesorios InkaHome 105,Web,Fiestas Patrias,2025,Julio,3.0,1.3082679076628063,1.6917320923371937
Accesorios InkaHome 105,Web,Normal,2025,Enero,2.0,1.3974914246977013,0.6025085753022987
Accesorios InkaHome 105,Web,Día del Padre,2025,Junio,1.0,2.216194376234301,1.2161943762343008
Accesorios InkaHome 105,Web,Normal,2025,Septiembre,3.0,1.1230227006589184,1.8769772993410816
Accesorios InkaHome 105,Web,Cyber Wow Julio,2025,Julio,6.0,1.5334021837206058,4.4665978162793945
Accesorios InkaHome 105,Web,Normal,2025,Noviembre,1.0,1.23723882116376,0.23723882116375994
Accesorios InkaHome 105,Web,Cyber Wow Noviembre,2025,Noviembre,0.0,6.124544924770735,6.124544924770735
Accesorios InkaHome 105,Web,Campaña Escolar,2025,Marzo,3.0,1.3993493311043061,1.6006506688956939
Accesorios InkaHome 105,Web,Normal,2025,Octubre,2.0,1.6205537345286078,0.37944626547139215
Accesorios InkaHome 105,Web,Black Friday,2025,Noviembre,3.0,1.8716977072943908,1.1283022927056092
Accesorios InkaHome 105,App,Normal,2025,Junio,0.0,0.7031862560638202,0.7031862560638202
Accesorios InkaHome 105,App,Normal,2025,Abril,0.0,0.6845121920673464,0.6845121920673464
Accesorios InkaHome 105,App,Campaña Escolar,2025,Febrero,1.0,0.7922389947767132,0.20776100522328678
Accesorios InkaHome 105,App,Navidad,2025,Diciembre,5.0,3.2568473768612387,1.7431526231387613
Accesorios InkaHome 105,App,Normal,2025,Mayo,2.0,0.4640484748475439,1.535951525152456
Accesorios InkaHome 105,App,Día de la Madre,2025,Mayo,1.0,0.7052745755565407,0.2947254244434593
Accesorios InkaHome 105,App,Cyber Wow Abril,2025,Abril,0.0,3.918828111787428,3.918828111787428
Accesorios InkaHome 105,App,Normal,2025,Agosto,1.0,0.5151686153444653,0.48483138465553466
Accesorios InkaHome 105,App,Fiestas Patrias,2025,Julio,0.0,0.6919903141159051,0.6919903141159051
Accesorios InkaHome 105,App,Normal,2025,Enero,2.0,0.4773535834427969,1.5226464165572031
Accesorios InkaHome 105,App,Día del Padre,2025,Junio,0.0,2.3921271754919537,2.3921271754919537
Accesorios InkaHome 105,App,Normal,2025,Septiembre,0.0,0.862522970698507,0.862522970698507
Accesorios InkaHome 105,App,Cyber Wow Julio,2025,Julio,0.0,5.008102876396245,5.008102876396245
Accesorios InkaHome 105,App,Normal,2025,Noviembre,0.0,0.8891422007763898,0.8891422007763898
Accesorios InkaHome 105,App,Cyber Wow Noviembre,2025,Noviembre,0.0,1.7281813151884693,1.7281813151884693
Accesorios InkaHome 105,App,Campaña Escolar,2025,Marzo,2.0,0.7862956073682712,1.2137043926317288
Accesorios InkaHome 105,App,Normal,2025,Octubre,5.0,0.6925371676021519,4.307462832397848
Accesorios InkaHome 105,App,Black Friday,2025,Noviembre,5.0,3.536144134090185,1.463855865909815
Accesorios InkaHome 105,Tienda,Normal,2025,Junio,1.0,3.1670371932375474,2.1670371932375474
Accesorios InkaHome 105,Tienda,Normal,2025,Abril,0.0,2.559192159463425,2.559192159463425
Accesorios InkaHome 105,Tienda,Campaña Escolar,2025,Febrero,2.0,3.2330919960923468,1.2330919960923468
Accesorios InkaHome 105,Tienda,Navidad,2025,Diciembre,12.0,8.793338495472241,3.2066615045277587
Accesorios InkaHome 105,Tienda,Normal,2025,Mayo,0.0,2.438152869201649,2.438152869201649
Accesorios InkaHome 105,Tienda,Día de la Madre,2025,Mayo,0.0,1.8819725876219722,1.8819725876219722
Accesorios InkaHome 105,Tienda,Cyber Wow Abril,2025,Abril,1.0,1.1110639406613363,0.11106394066133629
Accesorios InkaHome 105,Tienda,Normal,2025,Agosto,0.0,2.443205638808766,2.443205638808766
Accesorios InkaHome 105,Tienda,Fiestas Patrias,2025,Julio,2.0,3.6137185819213,1.6137185819213
Accesorios InkaHome 105,Tienda,Normal,2025,Enero,1.0,2.4796776723686964,1.4796776723686964
Accesorios InkaHome 105,Tienda,Día del Padre,2025,Junio,0.0,2.5031316357951563,2.5031316357951563
Accesorios InkaHome 105,Tienda,Normal,2025,Septiembre,5.0,2.5384314928114513,2.4615685071885487
Accesorios InkaHome 105,Tienda,Cyber Wow Julio,2025,Julio,0.0,2.112997407197427,2.112997407197427
Accesorios InkaHome 105,Tienda,Normal,2025,Noviembre,2.0,2.215392762436131,0.21539276243613115
Accesorios InkaHome 105,Tienda,Cyber Wow Noviembre,2025,Noviembre,1.0,3.3583419281989926,2.3583419281989926
Accesorios InkaHome 105,Tienda,Campaña Escolar,2025,Marzo,1.0,3.213387229455212,2.213387229455212
Accesorios InkaHome 105,Tienda,Normal,2025,Octubre,2.0,3.1916190495347956,1.1916190495347956
Accesorios InkaHome 105,Tienda,Black Friday,2025,Noviembre,0.0,1.677285076573019,1.677285076573019
Vajilla Kawsay 500,Web,Normal,2025,Junio,5.0,1.5495605850873735,3.4504394149126263
Vajilla Kawsay 500,Web,Normal,2025,Abril,2.0,1.9876940341015787,0.012305965898421256
Vajilla Kawsay 500,Web,Campaña Escolar,2025,Febrero,4.0,1.7490935707625126,2.2509064292374874
Vajilla Kawsay 500,Web,Navidad,2025,Diciembre,43.0,47.22810705077527,4.228107050775272
Vajilla Kawsay 500,Web,Normal,2025,Mayo,0.0,2.1115186343134313,2.1115186343134313
Vajilla Kawsay 500,Web,Día de la Madre,2025,Mayo,3.0,6.881332727071476,3.8813327270714764
Vajilla Kawsay 500,Web,Cyber Wow Abril,2025,Abril,0.0,1.2072501103131366,1.2072501103131366
Vajilla Kawsay 500,Web,Normal,2025,Agosto,18.0,2.6482682174379715,15.351731782562029
Vajilla Kawsay 500,Web,Fiestas Patrias,2025,Julio,29.0,27.388998199480316,1.6110018005196842
Vajilla Kawsay 500,Web,Normal,2025,Enero,4.0,2.708133366874839,1.291866633125161
Vajilla Kawsay 500,Web,Día del Padre,2025,Junio,0.0,1.1571971078755845,1.1571971078755845
Vajilla Kawsay 500,Web,Normal,2025,Septiembre,5.0,2.827042315586149,2.172957684413851
Vajilla Kawsay 500,Web,Cyber Wow Julio,2025,Julio,7.0,1.2115377867763213,5.788462213223679
Vajilla Kawsay 500,Web,Normal,2025,Noviembre,10.0,1.9593140168434768,8.040685983156523
Vajilla Kawsay 500,Web,Cyber Wow Noviembre,2025,Noviembre,3.0,1.1692781608038938,1.8307218391961062
Vajilla Kawsay 500,Web,Campaña Escolar,2025,Marzo,2.0,1.6314767210551657,0.3685232789448343
Vajilla Kawsay 500,Web,Normal,2025,Octubre,1.0,2.83392661631617,1.83392661631617
Vajilla Kawsay 500,Web,Black Friday,2025,Noviembre,0.0,2.5719738233567297,2.5719738233567297
Vajilla Kawsay 500,App,Normal,2025,Junio,0.0,1.7180143665311889,1.7180143665311889
Vajilla Kawsay 500,App,Normal,2025,Abril,0.0,1.4466679723397688,1.4466679723397688
Vajilla Kawsay 500,App,Campaña Escolar,2025,Febrero,0.0,2.242378712940403,2.242378712940403
Vajilla Kawsay 500,App,Navidad,2025,Diciembre,44.0,35.50359569823091,8.49640430176909
Vajilla Kawsay 500,App,Normal,2025,Mayo,3.0,1.0603785189991068,1.9396214810008932
Vajilla Kawsay 500,App,Día de la Madre,2025,Mayo,12.0,3.789804166774043,8.210195833225956
Vajilla Kawsay 500,App,Cyber Wow Abril,2025,Abril,0.0,1.8891741434409655,1.8891741434409655
Vajilla Kawsay 500,App,Normal,2025,Agosto,0.0,1.8639286576295462,1.8639286576295462
Vajilla Kawsay 500,App,Fiestas Patrias,2025,Julio,16.0,12.156060921406526,3.8439390785934737
Vajilla Kawsay 500,App,Normal,2025,Enero,0.0,2.2389629190499054,2.2389629190499054
Vajilla Kawsay 500,App,Día del Padre,2025,Junio,4.0,0.7909204107193486,3.2090795892806514
Vajilla Kawsay 500,App,Normal,2025,Septiembre,0.0,1.358903351072055,1.358903351072055
Vajilla Kawsay 500,App,Cyber Wow Julio,2025,Julio,0.0,0.9135442428620624,0.9135442428620624
Vajilla Kawsay 500,App,Normal,2025,Noviembre,4.0,1.258542688766494,2.741457311233506
Vajilla Kawsay 500,App,Cyber Wow Noviembre,2025,Noviembre,0.0,0.9632836527789492,0.9632836527789492
Vajilla Kawsay 500,App,Campaña Escolar,2025,Marzo,0.0,1.822789586000491,1.822789586000491
Vajilla Kawsay 500,App,Normal,2025,Octubre,1.0,1.6224482918031429,0.6224482918031429
Vajilla Kawsay 500,App,Black Friday,2025,Noviembre,0.0,2.998926820184492,2.998926820184492
Vajilla Kawsay 500,Tienda,Normal,2025,Junio,5.0,3.555371444975165,1.4446285550248348
Vajilla Kawsay 500,Tienda,Normal,2025,Abril,5.0,5.365653223755369,0.3656532237553689
Vajilla Kawsay 500,Tienda,Campaña Escolar,2025,Febrero,10.0,4.126468681968781,5.873531318031219
Vajilla Kawsay 500,Tienda,Navidad,2025,Diciembre,101.0,91.66976302911117,9.330236970888834
Vajilla Kawsay 500,Tienda,Normal,2025,Mayo,1.0,4.489883802415895,3.4898838024158954
Vajilla Kawsay 500,Tienda,Día de la Madre,2025,Mayo,4.0,16.673423074710804,12.673423074710804
Vajilla Kawsay 500,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.8826313826317765,0.8826313826317765
Vajilla Kawsay 500,Tienda,Normal,2025,Agosto,12.0,5.171547267599344,6.828452732400656
Vajilla Kawsay 500,Tienda,Fiestas Patrias,2025,Julio,66.0,43.45812165044578,22.541878349554217
Vajilla Kawsay 500,Tienda,Normal,2025,Enero,4.0,4.211161793853844,0.2111617938538437
Vajilla Kawsay 500,Tienda,Día del Padre,2025,Junio,1.0,2.5928854131511327,1.5928854131511327
Vajilla Kawsay 500,Tienda,Normal,2025,Septiembre,5.0,5.7582181304821525,0.7582181304821525
Vajilla Kawsay 500,Tienda,Cyber Wow Julio,2025,Julio,0.0,0.861603799050557,0.861603799050557
Vajilla Kawsay 500,Tienda,Normal,2025,Noviembre,6.0,4.537352987045274,1.4626470129547258
Vajilla Kawsay 500,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,0.9409777570969046,0.9409777570969046
Vajilla Kawsay 500,Tienda,Campaña Escolar,2025,Marzo,5.0,5.526682644388242,0.5266826443882424
Vajilla Kawsay 500,Tienda,Normal,2025,Octubre,8.0,5.589242864288048,2.410757135711952
Vajilla Kawsay 500,Tienda,Black Friday,2025,Noviembre,5.0,1.3492553855384823,3.6507446144615177
Parrillas Rumi 875,Web,Normal,2025,Junio,0.0,0.9658970834535965,0.9658970834535965
Parrillas Rumi 875,Web,Normal,2025,Abril,11.0,2.4203159696017704,8.57968403039823
Parrillas Rumi 875,Web,Campaña Escolar,2025,Febrero,0.0,1.5404030929946986,1.5404030929946986
Parrillas Rumi 875,Web,Navidad,2025,Diciembre,0.0,7.5496796361213026,7.5496796361213026
Parrillas Rumi 875,Web,Normal,2025,Mayo,0.0,1.5481650866301075,1.5481650866301075
Parrillas Rumi 875,Web,Día de la Madre,2025,Mayo,0.0,4.6365547596191865,4.6365547596191865
Parrillas Rumi 875,Web,Cyber Wow Abril,2025,Abril,0.0,1.8161323306854245,1.8161323306854245
Parrillas Rumi 875,Web,Normal,2025,Agosto,5.0,2.45836168555478,2.54163831444522
Parrillas Rumi 875,Web,Fiestas Patrias,2025,Julio,31.0,8.273793789173805,22.726206210826195
Parrillas Rumi 875,Web,Normal,2025,Enero,1.0,2.4485462493342207,1.4485462493342207
Parrillas Rumi 875,Web,Día del Padre,2025,Junio,7.0,9.7037666244977,2.7037666244976997
Parrillas Rumi 875,Web,Normal,2025,Septiembre,7.0,2.6227998252609166,4.377200174739084
Parrillas Rumi 875,Web,Cyber Wow Julio,2025,Julio,5.0,1.785919663020249,3.214080336979751
Parrillas Rumi 875,Web,Normal,2025,Noviembre,0.0,2.1380742422536576,2.1380742422536576
Parrillas Rumi 875,Web,Cyber Wow Noviembre,2025,Noviembre,8.0,1.1946875068896277,6.805312493110373
Parrillas Rumi 875,Web,Campaña Escolar,2025,Marzo,0.0,1.8251692141681723,1.8251692141681723
Parrillas Rumi 875,Web,Normal,2025,Octubre,1.0,2.4019868803222626,1.4019868803222626
Parrillas Rumi 875,Web,Black Friday,2025,Noviembre,0.0,2.885164204619495,2.885164204619495
Parrillas Rumi 875,App,Normal,2025,Junio,7.0,1.2852192494623502,5.71478075053765
Parrillas Rumi 875,App,Normal,2025,Abril,0.0,1.1804969192287524,1.1804969192287524
Parrillas Rumi 875,App,Campaña Escolar,2025,Febrero,0.0,2.4396687358297857,2.4396687358297857
Parrillas Rumi 875,App,Navidad,2025,Diciembre,9.0,5.15691670220583,3.84308329779417
Parrillas Rumi 875,App,Normal,2025,Mayo,0.0,1.1719794113385236,1.1719794113385236
Parrillas Rumi 875,App,Día de la Madre,2025,Mayo,8.0,0.8745813526105802,7.12541864738942
Parrillas Rumi 875,App,Cyber Wow Abril,2025,Abril,4.0,1.163068551158056,2.836931448841944
Parrillas Rumi 875,App,Normal,2025,Agosto,2.0,1.3655210416764323,0.6344789583235677
Parrillas Rumi 875,App,Fiestas Patrias,2025,Julio,7.0,13.513469317584997,6.513469317584997
Parrillas Rumi 875,App,Normal,2025,Enero,3.0,1.4777720295725194,1.5222279704274806
Parrillas Rumi 875,App,Día del Padre,2025,Junio,12.0,3.7988667403556344,8.201133259644365
Parrillas Rumi 875,App,Normal,2025,Septiembre,8.0,1.5103666302028693,6.489633369797131
Parrillas Rumi 875,App,Cyber Wow Julio,2025,Julio,0.0,1.0859775235838791,1.0859775235838791
Parrillas Rumi 875,App,Normal,2025,Noviembre,0.0,1.2129970895092463,1.2129970895092463
Parrillas Rumi 875,App,Cyber Wow Noviembre,2025,Noviembre,0.0,2.436510530517921,2.436510530517921
Parrillas Rumi 875,App,Campaña Escolar,2025,Marzo,16.0,1.1340984193726815,14.865901580627318
Parrillas Rumi 875,App,Normal,2025,Octubre,1.0,1.6874453659616637,0.6874453659616637
Parrillas Rumi 875,App,Black Friday,2025,Noviembre,1.0,1.4321234867769659,0.4321234867769659
Parrillas Rumi 875,Tienda,Normal,2025,Junio,3.0,4.25606516142692,1.2560651614269203
Parrillas Rumi 875,Tienda,Normal,2025,Abril,3.0,5.113321723294164,2.113321723294164
Parrillas Rumi 875,Tienda,Campaña Escolar,2025,Febrero,5.0,3.993544580003256,1.006455419996744
Parrillas Rumi 875,Tienda,Navidad,2025,Diciembre,17.0,10.238128835163188,6.761871164836812
Parrillas Rumi 875,Tienda,Normal,2025,Mayo,1.0,4.8473644015776225,3.8473644015776225
Parrillas Rumi 875,Tienda,Día de la Madre,2025,Mayo,0.0,2.2792665788541417,2.2792665788541417
Parrillas Rumi 875,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.6794138971193435,0.6794138971193435
Parrillas Rumi 875,Tienda,Normal,2025,Agosto,10.0,5.463003876110705,4.536996123889295
Parrillas Rumi 875,Tienda,Fiestas Patrias,2025,Julio,41.0,30.42675225539913,10.57324774460087
Parrillas Rumi 875,Tienda,Normal,2025,Enero,0.0,5.836568562496368,5.836568562496368
Parrillas Rumi 875,Tienda,Día del Padre,2025,Junio,18.0,28.391799557932604,10.391799557932604
Parrillas Rumi 875,Tienda,Normal,2025,Septiembre,0.0,5.37590841640095,5.37590841640095
Parrillas Rumi 875,Tienda,Cyber Wow Julio,2025,Julio,0.0,2.0972089796849325,2.0972089796849325
Parrillas Rumi 875,Tienda,Normal,2025,Noviembre,2.0,4.436090890807599,2.4360908908075993
Parrillas Rumi 875,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,1.259034235259232,1.259034235259232
Parrillas Rumi 875,Tienda,Campaña Escolar,2025,Marzo,6.0,6.360464367222805,0.3604643672228054
Parrillas Rumi 875,Tienda,Normal,2025,Octubre,0.0,6.6915995022171595,6.6915995022171595
Parrillas Rumi 875,Tienda,Black Friday,2025,Noviembre,3.0,4.608886152894309,1.6088861528943088
Fideos SolRetail 475,Web,Normal,2025,Junio,6.0,1.9468988650415908,4.053101134958409
Fideos SolRetail 475,Web,Normal,2025,Abril,10.0,2.2820013580733143,7.717998641926686
Fideos SolRetail 475,Web,Campaña Escolar,2025,Febrero,7.0,1.8294791691261165,5.170520830873883
Fideos SolRetail 475,Web,Navidad,2025,Diciembre,0.0,6.459771535545953,6.459771535545953
Fideos SolRetail 475,Web,Normal,2025,Mayo,3.0,3.424338024057475,0.4243380240574748
Fideos SolRetail 475,Web,Día de la Madre,2025,Mayo,4.0,1.9663082626374726,2.0336917373625276
Fideos SolRetail 475,Web,Cyber Wow Abril,2025,Abril,0.0,1.5568634660552396,1.5568634660552396
Fideos SolRetail 475,Web,Normal,2025,Agosto,12.0,4.964754052260103,7.035245947739897
Fideos SolRetail 475,Web,Fiestas Patrias,2025,Julio,18.0,10.271265991195035,7.728734008804965
Fideos SolRetail 475,Web,Normal,2025,Enero,8.0,4.915450912648423,3.0845490873515766
Fideos SolRetail 475,Web,Día del Padre,2025,Junio,0.0,1.0606823852380292,1.0606823852380292
Fideos SolRetail 475,Web,Normal,2025,Septiembre,5.0,4.396170369064224,0.6038296309357758
Fideos SolRetail 475,Web,Cyber Wow Julio,2025,Julio,2.0,2.105344797705817,0.10534479770581706
Fideos SolRetail 475,Web,Normal,2025,Noviembre,0.0,3.3719022705553185,3.3719022705553185
Fideos SolRetail 475,Web,Cyber Wow Noviembre,2025,Noviembre,0.0,0.7145959384335839,0.7145959384335839
Fideos SolRetail 475,Web,Campaña Escolar,2025,Marzo,0.0,2.299581406159612,2.299581406159612
Fideos SolRetail 475,Web,Normal,2025,Octubre,5.0,3.1443643209755185,1.8556356790244815
Fideos SolRetail 475,Web,Black Friday,2025,Noviembre,0.0,1.2876361004129244,1.2876361004129244
Fideos SolRetail 475,App,Normal,2025,Junio,4.0,2.190717083692487,1.809282916307513
Fideos SolRetail 475,App,Normal,2025,Abril,0.0,2.398318506790556,2.398318506790556
Fideos SolRetail 475,App,Campaña Escolar,2025,Febrero,0.0,1.0545268800502965,1.0545268800502965
Fideos SolRetail 475,App,Navidad,2025,Diciembre,4.0,1.740614919830019,2.259385080169981
Fideos SolRetail 475,App,Normal,2025,Mayo,0.0,1.9179100497478556,1.9179100497478556
Fideos SolRetail 475,App,Día de la Madre,2025,Mayo,0.0,0.6700277107513439,0.6700277107513439
Fideos SolRetail 475,App,Cyber Wow Abril,2025,Abril,0.0,0.7329529016968634,0.7329529016968634
Fideos SolRetail 475,App,Normal,2025,Agosto,4.0,3.302447449628685,0.6975525503713151
Fideos SolRetail 475,App,Fiestas Patrias,2025,Julio,2.0,7.813846718359036,5.813846718359036
Fideos SolRetail 475,App,Normal,2025,Enero,0.0,2.773230019675448,2.773230019675448
Fideos SolRetail 475,App,Día del Padre,2025,Junio,0.0,1.3034772575032512,1.3034772575032512
Fideos SolRetail 475,App,Normal,2025,Septiembre,2.0,2.495400296322309,0.495400296322309
Fideos SolRetail 475,App,Cyber Wow Julio,2025,Julio,0.0,0.8322089579480848,0.8322089579480848
Fideos SolRetail 475,App,Normal,2025,Noviembre,5.0,2.48510082513195,2.51489917486805
Fideos SolRetail 475,App,Cyber Wow Noviembre,2025,Noviembre,0.0,0.8096936312434689,0.8096936312434689
Fideos SolRetail 475,App,Campaña Escolar,2025,Marzo,3.0,1.5108288522154387,1.4891711477845613
Fideos SolRetail 475,App,Normal,2025,Octubre,2.0,3.065554785919706,1.0655547859197059
Fideos SolRetail 475,App,Black Friday,2025,Noviembre,0.0,1.4271748726841087,1.4271748726841087
Fideos SolRetail 475,Tienda,Normal,2025,Junio,12.0,5.309428128462904,6.690571871537096
Fideos SolRetail 475,Tienda,Normal,2025,Abril,13.0,8.431126253057949,4.568873746942051
Fideos SolRetail 475,Tienda,Campaña Escolar,2025,Febrero,8.0,6.765323148250285,1.2346768517497146
Fideos SolRetail 475,Tienda,Navidad,2025,Diciembre,9.0,6.047550984646101,2.952449015353899
Fideos SolRetail 475,Tienda,Normal,2025,Mayo,0.0,8.918538288395984,8.918538288395984
Fideos SolRetail 475,Tienda,Día de la Madre,2025,Mayo,0.0,2.462095453337136,2.462095453337136
Fideos SolRetail 475,Tienda,Cyber Wow Abril,2025,Abril,0.0,0.431990241412087,0.431990241412087
Fideos SolRetail 475,Tienda,Normal,2025,Agosto,9.0,10.817263742855939,1.817263742855939
Fideos SolRetail 475,Tienda,Fiestas Patrias,2025,Julio,52.0,48.17630733053478,3.823692669465217
Fideos SolRetail 475,Tienda,Normal,2025,Enero,11.0,8.05686896554221,2.9431310344577906
Fideos SolRetail 475,Tienda,Día del Padre,2025,Junio,0.0,2.9056916574298954,2.9056916574298954
Fideos SolRetail 475,Tienda,Normal,2025,Septiembre,0.0,8.626746462353859,8.626746462353859
Fideos SolRetail 475,Tienda,Cyber Wow Julio,2025,Julio,0.0,2.4362235370320873,2.4362235370320873
Fideos SolRetail 475,Tienda,Normal,2025,Noviembre,0.0,8.637860922290479,8.637860922290479
Fideos SolRetail 475,Tienda,Cyber Wow Noviembre,2025,Noviembre,0.0,0.6091851488181842,0.6091851488181842
Fideos SolRetail 475,Tienda,Campaña Escolar,2025,Marzo,0.0,7.247568258661601,7.247568258661601
Fideos SolRetail 475,Tienda,Normal,2025,Octubre,15.0,9.311028621649621,5.688971378350379
Fideos SolRetail 475,Tienda,Black Friday,2025,Noviembre,0.0,1.7009405689527837,1.7009405689527837
Juegos de Mesa SolRetail 177,Web,Normal,2025,Junio,6.0,1.2491593902594063,4.750840609740594
Juegos de Mesa SolRetail 177,Web,Normal,2025,Abril,4.0,2.16363921290343,1.8363607870965701
Juegos de Mesa SolRetail 177,Web,Campaña Escolar,2025,Febrero,0.0,2.2251318193118594,2.2251318193118594
Juegos de Mesa SolRetail 177,Web,Navidad,2025,Diciembre,93.0,78.4588125434384,14.541187456561602
Juegos de Mesa SolRetail 177,Web,Normal,2025,Mayo,0.0,2.414930409247081,2.414930409247081
Juegos de Mesa SolRetail 177,Web,Día de la Madre,2025,Mayo,0.0,0.5681492330372576,0.5681492330372576
Juegos de Mesa SolRetail 177,Web,Cyber Wow Abril,2025,Abril,0.0,1.8091717373761522,1.8091717373761522
